,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
440742_at,3.95856176,2.592888764,4.186052691,3.325635096,3.524443942,3.849154053,3.77278951,4.830133266,3.587783073,4.35510438,3.701144247,4.345546639,4.495465436,4.67585229,3.531564552,3.240504405,2.83045856,2.504311767,2.589301209,3.542341184,4.584667403,2.842371612,4.241769472,2.933101932,3.374219359,3.643882211,3.6363428,4.992683422,3.719576051,3.017983447,4.93575062,3.019558538,3.856187037,3.899194983,2.7971216,2.960833838,2.964186403,3.648969452,3.148418839,3.575437416,2.880092414,4.158162231,2.868876334,4.455472398,4.489822946,5.091521322,3.608542099,4.445330109,3.245358612,5.120706321,3.680557236,4.277451921,5.15936773,5.039689778,3.459490982,4.196965526,5.325173528,2.405031004,4.241463429,3.434226112,2.870269044,3.516589998,2.427467651,2.848769093,3.936753697,2.989757692,3.698711721,4.37969177,3.095925728,4.030011024,2.349929182,5.129949631,2.46497794,4.860338673,2.985635321,4.292142969,4.582954798,3.154036173,2.896142577,3.430685285,3.229940408,4.745803861,4.244635115,3.288101579,4.915477602,3.564031327,4.62166696,3.958692571,4.49955556,3.728280015,4.296771429,4.599667956,3.178143796,3.116084857,4.179454426,4.518786537,3.740283487,2.845255481,3.237718815,4.222065688,2.409421709,2.941139806,2.915912333,2.588038168,3.921501273,3.989319146,3.181081706,4.082569468,2.376238092,4.75260512,2.849401748,4.898353245,2.592583241,3.786565824,3.909717538,3.770782287,3.037699614,3.79408021,3.80493584,3.601320867,4.217173196,3.996947811,3.864770726,4.025275806,3.891411226,3.917679226,4.255638734,3.798216711,4.205377634,4.124069286,3.639599439,3.560668303,3.506247403,3.463923762,3.610528446,4.205699481,3.368266938,5.322572248,3.72707909,3.786789962,3.598597831,3.822376276,4.258260211,4.074047089,4.016255388,4.354029454,4.034213589,3.89065311,4.088165428,3.992212191,3.767598955,3.791881812,3.652358632,4.057480204
51191_at,6.6944725,7.723913305,7.241645905,6.988140993,6.998645384,7.184569856,7.08053059,7.4435509,7.120444595,7.000832285,6.959929041,6.622538084,6.916793896,7.531634271,6.947904908,7.406334516,6.643688184,7.158315395,6.593023872,6.936964041,6.7830437,6.851087304,6.94616705,7.071117694,6.831155703,6.640376113,6.874329421,7.502836604,7.284328039,8.404179537,7.158996891,6.993735778,6.805643543,6.988573902,7.501113935,7.122988887,7.071841996,6.870847348,7.380699072,7.04946764,7.174510287,7.093861579,6.661974661,6.994028652,7.203845408,6.97335835,6.634501119,6.844514299,7.637654782,6.767427743,7.555488359,7.065939187,7.323822387,7.519545143,7.225446684,7.700253018,6.513995022,6.729716981,7.352523091,8.927657895,8.192377464,7.721216691,6.958572257,7.951830132,6.424149351,6.883604203,7.290488374,7.027120233,6.682822526,6.604448086,9.458476925,6.632714568,10.19107338,7.275706244,9.563026455,6.882210953,7.221808497,6.979128281,9.476643644,7.212307992,6.741954008,9.392763616,7.119244835,6.914158501,7.191264898,9.536710662,7.272678285,7.691466447,7.275984664,7.344740265,6.641126128,7.974505031,7.009816743,8.145074027,7.025190541,7.201824667,7.271297624,6.750231022,7.11356875,9.417327825,8.476402254,6.599401418,8.833476474,7.658007437,7.688801769,6.850965382,7.450204662,8.625682493,7.416044553,7.207590117,7.187018287,6.839399954,8.152180938,6.329380222,6.548101799,6.542330434,5.848664516,6.829674231,8.027733221,7.618053418,7.399112108,6.684830464,6.393934331,6.427493372,6.006688755,7.032415076,7.592811282,6.777499473,6.267653673,7.479160499,6.377908799,7.466557046,9.122641251,9.680653331,6.676092027,6.759084636,6.557904517,6.861895269,6.764268749,6.163516102,6.359752194,5.954751932,7.497471068,7.182903337,6.834834019,6.999878828,7.593900773,8.536246091,8.558534723,7.290220847,7.510424994,6.576573534,7.946422963,6.913641325
28500_at,4.126010102,4.289684529,2.855386018,2.930704499,2.39608566,1.466159724,3.447294259,3.868849829,4.023143056,1.849382854,4.691537695,5.264810388,4.413006887,3.476077093,5.01803537,3.439045674,4.977614925,4.243694039,4.273711583,4.664963581,4.19623542,3.324855159,3.896325926,3.041734284,2.779170605,3.776997997,2.771968433,3.634971774,3.550868323,3.307919123,4.171174639,2.557277389,3.911385002,2.815112062,4.268717501,3.073411058,2.748961424,3.931874499,4.20172382,3.094542831,2.746017929,5.035649275,2.981046119,3.350859728,3.297165939,3.903262627,4.62213949,2.860864275,3.297057103,3.810846416,3.839219458,4.291738831,1.713024939,3.595722488,3.466603108,5.436933267,3.376689724,2.699377006,2.819439563,3.023579142,3.697550658,3.774884445,4.851018774,4.926606789,3.823909808,2.069773584,2.606097219,2.553458132,4.648982235,3.542174092,4.731275299,2.354501632,3.472369598,4.075113747,4.567041631,2.164205699,2.003787241,2.28372551,4.840646406,2.889917402,4.827958738,4.765389218,1.732265235,3.043356322,4.929115828,4.700682634,4.684843983,4.436012686,4.318011876,3.474375338,4.163230999,3.035364027,1.80486097,3.571168028,3.949209398,3.965850451,2.829283591,2.78219762,3.457987409,4.938512639,3.827409516,4.023886861,2.970561381,3.134602658,2.310885608,3.408753025,4.249145627,4.323476916,3.741103013,4.906468723,1.798896549,3.065456327,3.943142418,3.605459377,3.962849939,3.241950981,3.788256243,3.486393167,3.322171911,3.308234369,3.586022564,3.789034446,4.34779387,3.555397833,3.166181636,3.261718712,4.011510294,3.61388373,3.998773904,3.219661658,4.132525681,3.575737892,4.081448447,3.067758088,4.068330712,3.575760906,3.76699437,3.315518431,3.313784857,3.289895639,3.403284831,3.369082436,3.664011966,3.606596969,3.540763165,3.315536233,3.495397907,3.527184627,3.234758111,3.304402114,3.149741997,3.616330592,3.26542279,3.461162565
100616152_at,3.458729022,4.100306504,3.990846854,4.602304067,4.203425815,4.835311307,3.697112939,5.187511921,3.629123211,4.414258378,3.728154802,3.945866039,4.852410044,3.639039994,4.077192448,4.219181863,3.587875117,4.035845379,4.218125814,4.872581155,4.019810059,4.02345608,3.719619012,3.995083318,3.376579258,3.986967437,5.39410387,4.931407908,4.359124466,3.800507971,5.279200045,3.507933871,3.866536614,4.045226993,3.70948999,3.749044593,3.792176582,5.071315939,4.938840881,5.15924281,3.916298386,4.164975982,5.018523966,4.221630628,4.001992322,4.425818445,5.436690069,4.443931056,3.873678471,3.908172856,3.981221142,4.212063362,3.593107133,4.01982044,5.336344961,4.893956648,4.967482541,3.952343856,5.327275012,4.185826962,5.356482074,4.044715839,4.941070889,3.705557649,4.357428589,3.774545129,3.932676744,3.683614607,3.708920606,4.549276827,4.167320539,3.901087275,3.921809663,5.105189662,4.500664187,5.327912621,4.210217523,4.327376353,4.637748619,4.333803879,3.762859835,4.229922003,3.878917568,3.573580844,5.211798976,4.162896784,3.701096245,5.294006928,3.939323072,4.153916688,3.958108617,3.776698717,4.680413359,4.848294653,3.939455542,5.078438691,3.807089512,3.801255599,3.670469639,4.902309038,3.96648154,5.464205229,3.912865638,4.481203523,3.666448811,5.4860838,3.302109003,3.563669659,4.391104753,4.765124502,3.771864056,4.595000409,4.095664229,4.038098391,3.692240778,3.699788703,4.128051714,3.763009677,5.179235118,4.721365033,3.867428018,3.259515294,3.661712948,3.980426736,4.579091737,4.520683513,5.882898037,4.676481787,4.500942783,4.041768085,4.176620677,4.642819604,5.84373126,5.450811465,5.694665931,5.221243187,3.610332441,3.650509029,3.814356782,4.589365841,4.43228584,4.660028547,3.748802794,3.586203497,3.501641894,3.724997623,3.859545114,3.471782191,4.324511392,4.168596677,4.608999906,4.435857458,4.531164497,4.543520362
193629_at,6.746748805,5.366916978,5.921168524,5.128028377,5.805680102,5.018911024,5.626650675,6.423697983,5.799105142,7.051875424,4.612577357,5.234132499,6.640687308,5.0926087,6.210681044,6.221881372,6.200027794,6.572477553,5.912842782,6.074576778,7.278780815,5.653345768,5.447028154,4.621251154,4.492952882,5.298751424,7.012693004,5.575814479,4.97138878,6.226748598,5.780648286,5.547175387,6.596542235,6.363948662,6.995887542,5.088479885,5.596875954,6.851313142,5.645425038,6.864550932,5.508033135,4.674085116,4.52136247,5.849906346,5.999534485,5.609302408,5.600089818,6.299453147,6.29599824,5.180073929,6.005693537,5.265477064,6.441645669,6.47969904,5.884836609,5.847656907,5.888638582,5.810000961,5.818076931,5.219742959,4.990654311,6.287311156,4.865117656,5.290578725,5.956653332,5.743592892,5.283013071,6.936195492,6.344702028,5.88459961,5.636256292,6.629425355,5.526409752,5.626806149,6.270257855,6.551268457,5.889509629,6.154717375,5.598710334,5.814285646,5.583138582,6.001262108,5.708307225,6.235299985,4.810766015,6.391397872,5.904874865,5.381380443,6.972426672,5.786942159,6.479618645,6.641436929,4.847772658,6.280532552,6.704492566,6.175650498,6.376868928,5.824543015,6.770359156,6.411577788,6.598876103,5.604808152,4.834617993,4.777550007,5.344335419,6.235639468,5.970088909,6.252572296,5.617123557,6.29283757,6.963879824,4.628883189,5.723864587,5.645218217,5.421039733,5.19782284,5.068244446,5.440489459,5.811877743,5.738297184,6.741540638,5.688547625,5.525956911,5.368135629,4.679799035,5.204990776,6.206829156,5.601328405,5.636848276,6.156271105,5.780282212,6.047441539,6.736128678,6.240092023,5.04919661,5.191010094,5.610940591,5.22920669,5.561276788,5.16317912,5.089526591,5.690039682,5.292673245,5.52799665,5.108580531,6.737314059,6.916195361,6.657018594,7.223021843,7.061899188,8.207663705,5.727242252,5.564824714,5.802810148
140_at,6.062197266,5.407783488,5.920902819,5.123944305,5.565668679,5.77095307,5.928662699,5.678621263,5.030173759,5.37049903,5.232381363,5.864489186,5.296697049,6.005364551,5.561400424,6.298540729,4.994397448,5.689031235,6.014329617,5.228745309,5.174438193,5.964210151,6.244476126,5.383513767,5.854436487,5.652241406,5.752884853,5.365410173,5.849801347,5.88101785,6.065116425,5.432099403,6.662956867,5.526628786,6.105987371,5.75708096,5.702282153,5.989750888,5.129649314,5.43112745,5.588382279,5.85885113,5.060261438,6.072199922,5.499271394,5.349048851,5.859157732,5.73662587,5.771808783,5.780050782,5.372667078,5.641733458,5.480497452,5.879279793,5.267931144,5.598146398,5.005135234,5.190268166,6.336392659,6.329512135,5.450320041,5.272008495,4.940692498,5.629735873,4.962635919,5.184943047,5.493859736,5.15038295,6.232563507,5.506340702,4.973819376,5.784857951,5.561888925,5.829096218,5.815750187,5.647429538,5.285455623,6.122164087,5.644190213,5.282990848,5.548548357,5.489403618,5.377495596,5.796559079,5.159714127,6.24946354,5.052121103,5.568256007,5.314463151,5.21832225,4.825085849,5.42541826,5.912589067,6.297853578,6.172223151,5.453884643,5.545173687,5.422074873,5.337531563,5.838636151,5.767500405,5.35756972,5.444840502,5.571652111,5.279788708,5.660530056,5.563848272,4.362672756,6.20412272,5.965944227,5.954592734,5.650423964,5.337298614,5.485277458,5.726454321,6.551237404,4.692133489,5.050455497,5.426269535,5.322593251,6.281444942,4.931576117,4.92696758,4.934722126,5.43578106,4.692910553,4.958812554,4.69401109,4.958952144,5.263064911,5.987675085,5.225623013,5.62073162,5.619368131,5.122431213,5.038144211,5.261390239,5.33797449,5.264152506,4.920412596,4.985490792,5.373222143,4.603862932,4.80292275,5.048917149,5.842957524,5.312689167,5.311778836,5.894598388,5.427186572,5.844086552,5.301681459,4.95568621,5.250359156
105369725_at,7.641931735,7.259492574,7.550307405,6.909966994,7.261143543,7.29157382,7.395938368,7.592647674,7.899377196,7.361643633,7.217933618,7.51991057,7.126210895,7.485196961,7.229533404,7.250575848,6.907657602,7.154593311,7.378379348,7.39346841,7.373368816,7.237468137,7.021877929,7.136068733,7.314109507,7.468822231,7.139756886,7.498512584,7.541015078,7.240951651,7.308511998,7.391424808,7.344937431,7.447490799,7.098626009,7.102443114,7.345654408,7.236688536,6.992561774,7.061073796,7.334366124,6.863947323,6.684537794,7.114754819,6.872477432,7.294074726,6.750968286,7.304303648,7.4039941,7.482446002,7.200535989,7.278939567,7.312471834,6.843694722,6.77739417,7.517654099,7.329405945,7.037440279,7.196595638,6.925254327,7.346550885,7.072478921,7.07068777,6.924049433,7.557368439,7.224130548,7.449251755,7.537242901,7.12443068,7.347381388,7.393223945,7.123750446,7.451161141,7.630121262,7.199103598,7.462045863,7.241259489,7.371610546,6.987280839,7.14902695,7.263384112,7.61314857,7.286108994,7.294235713,7.182589604,7.1412911,6.630669047,7.377185421,7.195046665,7.242534759,7.366676251,7.026398499,7.186220919,7.088827059,7.081546736,7.25872098,7.09241351,7.415804669,7.444519588,7.150999988,6.766922976,7.302297021,7.245916076,7.047991367,6.87323994,6.794582618,7.50552149,7.089521144,7.093412993,7.480593297,7.306298864,7.283480124,7.551280816,6.455828286,7.808443987,7.275351302,5.492400135,7.223076558,7.294959196,7.017562543,6.941832167,7.640087787,7.789397958,7.231808899,6.565993942,7.59164875,7.21985824,6.991452306,7.207463989,6.702178224,6.322840906,7.361823534,7.957366977,7.797181538,6.66567039,6.811187691,6.709742903,6.766823096,7.034913326,6.344573245,6.023937434,6.556021655,6.354940212,7.125709709,6.19986788,7.43329907,7.547424871,7.758856058,6.491922854,7.366024801,7.215959647,6.65847648,6.3201614,6.63347737
1116_at,9.871018257,9.288801204,8.54245666,9.269300477,8.524337314,9.339368252,8.9135315,9.053869961,9.541057484,7.970611276,9.002484321,9.400277825,9.445788893,9.037255209,9.308936194,7.396916826,8.251664297,9.491913854,8.859694834,9.891777896,9.025716718,9.297918453,8.762719839,8.746279996,9.250684291,8.682541624,7.107484166,8.404898583,9.67031031,9.020667595,8.993745195,9.069378564,8.953894689,9.061673877,9.364767064,9.517397575,9.102397223,8.636508953,9.491187,6.559917971,9.083442838,8.341994335,8.499895266,9.787228132,8.322930869,8.870934616,9.885012509,9.822889289,9.914655567,9.121789912,9.010830164,9.829540366,9.067300149,8.942720945,9.046663104,7.897020465,9.494325347,9.488349712,9.133766264,8.804949354,9.21836127,8.398526307,8.850180503,9.816687525,9.369198585,9.696276501,8.176922851,8.747626079,9.908175297,8.014665985,6.88232722,9.534577214,9.456950565,9.625042707,9.066233062,8.260205342,9.853648268,9.859226895,6.284474152,8.305916151,9.464918491,8.842321625,9.604493528,9.081294401,9.306356069,10.58663974,9.973419977,9.030472825,9.137832504,8.735040652,9.385857068,9.739691318,9.845625526,8.222689953,8.633826304,9.70759577,9.63567728,9.2787257,9.238496229,9.307891582,7.922402664,8.689043785,8.748682573,9.386536239,9.168964401,9.588710127,8.935839831,8.719635264,9.960516899,9.60777963,9.268797824,9.320454233,8.050607735,8.220340541,9.968236694,10.05783698,9.932332571,9.059729487,9.734229949,9.878459566,8.334140978,9.424533595,9.603044101,9.162949617,10.12784036,10.43460991,8.612743896,8.933765183,9.178506037,8.734475327,8.41844182,8.637774177,9.73064996,9.439911328,9.312904086,9.606825695,9.55940511,9.848675047,9.611937892,7.843540317,7.946820489,9.215966369,9.173271227,9.389479014,9.491066723,8.772505821,8.536512776,9.043342339,9.485749539,10.04119667,10.05116871,8.905078819,8.494880413,8.792028769
285505_at,6.064988377,5.505044201,6.097762986,6.1467854,5.917050353,6.099473873,5.772183798,5.590400569,5.593898966,5.94843279,5.478361586,5.838322448,5.885747969,6.274179565,5.910779298,5.6983693,5.726142704,6.078829011,6.028710123,6.108330534,5.891634365,5.636324567,6.004352788,5.469647203,6.018423267,5.650698813,6.036136967,5.701418012,5.487154638,5.780755852,6.079940401,5.702776492,5.892823924,5.379716921,6.1665649,5.340457471,5.73870698,6.084992847,5.841222448,5.55336723,5.308671134,5.41278314,5.294290135,5.942560173,6.337522818,5.31152979,6.13249349,6.089714176,5.22428295,5.991812512,5.489458106,5.457452629,5.634938615,6.172361692,5.317650954,5.80276688,5.665389774,5.654510542,5.717606909,5.662033244,5.445684431,5.38458639,5.780694934,5.85526768,5.381360809,5.813195226,5.772838356,5.522331889,5.767567831,5.849238716,6.003254944,5.81238849,5.301688305,5.382639747,5.801801202,6.192658432,5.874412522,5.856588438,5.603891043,5.750487232,5.493244049,5.822553016,5.792261235,6.027038423,5.432622489,6.316931733,5.490979911,6.04695567,5.82196755,4.942853277,5.815903079,6.208821021,5.884044475,5.708145198,5.946872658,5.598537236,5.499276742,5.958962099,6.347387642,5.593898966,6.016026151,5.741460615,5.852885793,6.269116538,6.279582603,5.908116358,5.265559759,5.809781355,5.820257363,6.340958433,6.185571286,5.758327534,6.147975914,5.912405003,6.059669315,5.707396776,5.171049472,5.822193875,5.880102382,6.237131066,5.093341666,6.232935325,6.528522768,6.039538003,5.877343408,6.6250246,5.2676478,5.150120223,5.404876498,5.044777845,4.767254752,4.842748117,5.790021563,5.513950817,5.496573513,5.493275296,6.145182991,5.706879287,5.958027179,5.303219567,5.051141583,5.054210665,4.733456774,5.129095692,4.927509235,5.290316527,5.533526621,5.323473594,5.671163061,5.494820606,6.282521488,5.424007409,5.311563513,5.258146765
81466_at,3.715207294,4.295509721,4.127765126,4.786232867,2.730402837,5.16856937,5.140383207,4.094019171,3.739408048,4.763990639,2.827598285,4.934312165,4.655868658,4.508743947,3.329240696,3.947329418,5.096720969,4.812517963,3.987737804,2.648937473,4.206613444,5.066793363,3.409793559,5.074665018,3.319970136,4.352519694,5.13674498,4.998277361,4.859343722,2.171043778,4.376735446,3.097702224,3.043648788,4.73737374,4.310588165,3.689219983,3.049529578,4.461510065,3.776148399,4.704932174,2.960889489,4.414394613,5.234448271,4.481391572,4.979340073,3.755539822,5.4469278,4.817898685,4.239091301,4.135535469,4.296497296,3.000525079,5.141651109,4.287970702,3.742968162,4.439380104,3.595711096,3.543774441,2.852281702,3.088510001,5.042943044,4.480009021,4.552845925,4.337524285,4.433432522,3.939876888,3.703816433,4.375304459,4.504022502,4.921210534,4.887339519,4.496988354,3.724835108,3.412000442,4.039003856,4.684832286,4.87365696,3.519071243,3.377995635,4.37356721,4.866550448,5.426740775,3.683156245,3.393884421,3.821060633,4.106186202,2.834187929,3.721501706,4.321039894,2.620435386,4.493418779,2.824741735,4.03593464,4.53511476,4.043912118,3.228318502,5.183792781,4.812971499,5.100390402,3.15928479,3.982655543,5.396649586,3.023481898,4.02263698,4.04275233,4.674679507,4.449590654,4.194411966,3.584225982,4.618911697,3.660041237,4.680276405,4.510923763,4.196622857,3.966940216,3.77195961,3.504630628,4.037735771,3.890676189,3.736880606,3.576608654,4.149487938,4.177896623,4.204214942,3.839425856,3.812842119,3.713205501,3.8658319,4.070272963,4.076351663,4.023282629,4.171454188,3.756977825,3.529518437,3.964850035,3.890361297,3.909829251,3.953334008,4.002390262,4.313724036,4.12461565,4.024998558,3.890347129,4.46939585,3.976532583,4.010997436,3.913592568,4.160000019,3.905024178,3.914661911,4.572572599,4.303322523,4.243603653,4.085492148
105373206_at,3.983680416,5.091490944,2.667914637,3.869396736,2.329100219,2.671102541,3.738772788,2.561095006,2.940040755,3.020129866,3.598673437,4.739612652,3.235330059,3.658424016,4.119623899,3.589838848,3.41841138,3.140863235,3.806874628,3.592027699,3.503157716,3.275343782,2.589048289,4.436466747,2.969094892,2.854140044,4.522366112,2.348125992,2.790719924,2.608597099,4.429882855,4.912984272,4.418413162,2.886710008,3.469150664,3.696986106,4.882210644,4.064357503,3.821001091,2.706712747,4.60026047,4.385819089,4.303449141,2.442534279,3.586012048,3.808347556,3.221382489,4.716623397,2.836240565,4.612970236,2.686514021,3.848110882,2.686805422,2.813697807,2.277375855,3.063439679,3.71094535,4.242245666,3.007559065,4.005071197,4.972936029,3.678359697,3.279125276,4.28722315,2.784294146,4.019180395,4.37663841,3.249670904,2.877836484,4.709029394,2.905081271,3.126488219,4.06483158,3.716062393,2.561649012,4.098111517,2.796000526,3.081744918,3.232331242,4.521334978,3.287025132,3.391426651,2.688390748,3.142183111,2.76196467,4.440935552,3.003585776,4.130916101,4.518435608,2.431738307,4.879646424,2.790393002,2.63369343,3.938178347,5.00928129,3.779875792,4.007263327,5.071153865,4.296234823,2.756082586,4.381300787,2.940094682,2.89218858,2.746376542,4.969274416,3.497077606,4.29199929,3.493098586,3.027652752,4.685621755,3.426390341,3.004271355,3.250057562,3.173607787,3.352923155,3.650209892,3.699611557,3.195320864,3.063047934,3.216137465,3.196182029,3.5016766,3.564039391,3.321981398,3.634384465,3.524459373,3.411478679,4.082175503,4.131690488,2.895333899,3.061147891,3.065877184,3.503105691,3.365087626,3.727974366,3.093174056,3.56407732,3.271697778,3.303791614,3.863828965,3.271765367,3.216185193,3.390218015,3.682719017,3.244137823,2.902126941,3.739100532,3.149562505,3.296510478,2.73989476,3.507952645,3.485521807,3.686762194,3.535500881
1556_at,3.015935665,4.052527716,3.588654267,4.896531643,2.550131313,4.571394075,4.217660441,3.890470782,3.736861352,3.270985863,3.412817868,4.701632792,4.624801712,3.99917396,3.905289811,5.340593162,4.371270453,4.461259606,3.896118985,5.056035961,3.331982951,5.054800682,4.609878241,3.552595443,3.637430743,4.756763648,5.329842252,3.172331605,4.337616643,4.327990326,3.302188493,2.956390427,3.771642866,3.913859703,3.498592755,5.062899513,5.21479112,5.011747892,3.845672627,4.939161964,5.263240786,2.621130992,3.228769727,4.918042394,3.417930492,3.839388714,4.967543078,4.419507242,3.047741873,4.7374941,4.080446334,4.330550314,3.312324755,3.278439788,4.788071075,4.059173548,3.753966994,4.446222605,4.923212073,4.482453204,3.273768216,4.126849454,4.124634636,5.622455561,3.640981171,3.501789966,4.768861112,4.828592021,5.265880871,3.924285403,3.640896171,3.775145062,3.284137347,4.13223893,2.901199266,4.351939318,4.187617659,4.502871719,2.566071669,4.288733936,2.455656345,5.098381466,3.013039076,5.107473976,3.472344892,3.123009347,4.017054477,4.819138569,3.066115756,3.880457508,4.961586615,3.26193899,3.349102828,3.388934244,3.678126627,3.863469871,2.732245827,3.432933137,5.381822359,4.591050865,4.722335298,3.693874997,3.266727941,4.564862491,3.77469538,5.164901486,3.784470276,4.438189167,5.043043978,4.462572426,3.959318137,4.345183321,3.303926936,3.931467931,3.767340793,4.034908322,3.544425574,3.960326541,4.031421807,4.040075438,4.150445824,3.842393362,3.861661761,3.853586902,4.323556223,3.850947091,4.013668526,3.869658367,4.011550689,3.892572284,3.97822923,3.684644379,3.804293862,3.839324997,3.713229061,3.822391199,3.930175889,3.903243849,3.839612449,3.882292919,3.944067294,3.971264539,3.827740941,3.847250501,3.884870186,3.929994968,3.980935995,3.941931586,3.889207357,3.824143156,4.06301583,3.809287588,4.003099497,4.040685685
100132932_at,3.257111229,2.945672612,3.898162953,3.978074809,3.523511269,4.51664173,4.286197491,3.707117152,4.226433022,3.897554895,4.326451854,4.210766974,3.501305579,3.974463161,3.986757983,4.365791554,3.644223583,4.081069518,4.133938657,4.335701048,3.286115767,4.033145145,4.469904134,3.635630889,3.900895277,4.441105564,3.881987851,2.882473533,3.704067759,4.340941426,4.412688793,4.449979103,4.029686718,4.091128988,4.075502263,4.285446471,3.958162486,4.331795942,3.921769331,4.039761558,3.855353478,3.885914838,4.357928095,3.535291614,4.680599195,3.821488758,4.268983688,4.632247142,4.499155143,4.337818063,4.193897534,2.789048224,3.502676362,4.579390028,3.584454092,4.076001933,4.274431292,4.159021468,4.190823695,4.27290041,4.467925452,2.824248067,4.060200974,3.062685923,3.658792639,3.89972395,3.505007413,3.572796435,4.082929799,2.69956633,3.698944005,4.596099718,3.527961662,4.963540178,4.310476478,3.610683986,3.368808206,4.029482593,3.836946344,2.490189143,2.883749425,2.983986013,2.615161774,3.641634905,4.8282145,3.259689621,4.243666834,3.78871199,4.3651358,3.615690717,4.23114649,4.811984897,3.264637836,4.238181027,4.448907408,4.384160379,3.548951523,3.872483475,4.360063133,3.850335469,4.521479963,3.913421684,3.927278898,4.619138868,3.632393025,4.825968394,4.309012572,3.573174716,3.703967578,3.871638327,3.593572836,5.138701766,3.123940696,4.046025483,3.725997052,4.066973578,4.065476063,4.524427173,3.46123186,3.856198161,4.983729632,4.436452824,4.132319192,4.132132438,4.469105476,3.892442159,4.32708016,4.30111894,4.416369865,4.175786574,4.122686627,3.646110048,2.359642063,3.417227718,3.697403197,4.676431671,3.873285514,3.506812996,3.975000794,3.885245322,4.620657164,4.047694417,5.509859827,4.669958235,4.680956167,2.986701012,4.128023781,4.14657513,4.107768847,4.287089592,3.762575542,4.41392051,3.914395943,4.260064997
