,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
440742_at,3.95856176,2.592888764,4.186052691,3.325635096,3.524443942,3.849154053,3.77278951,4.830133266,3.587783073,4.35510438,3.701144247,4.345546639,4.495465436,4.67585229,3.531564552,3.240504405,2.83045856,2.504311767,2.589301209,3.542341184,4.584667403,2.842371612,4.241769472,2.933101932,3.374219359,3.643882211,3.6363428,4.992683422,3.719576051,3.017983447,4.93575062,3.019558538,3.856187037,3.899194983,2.7971216,2.960833838,2.964186403,3.648969452,3.148418839,3.575437416,2.880092414,4.158162231,2.868876334,4.455472398,4.489822946,5.091521322,3.608542099,4.445330109,3.245358612,5.120706321,3.680557236,4.277451921,5.15936773,5.039689778,3.459490982,4.196965526,5.325173528,2.405031004,4.241463429,3.434226112,2.870269044,3.516589998,2.427467651,2.848769093,3.936753697,2.989757692,3.698711721,4.37969177,3.095925728,4.030011024,2.349929182,5.129949631,2.46497794,4.860338673,2.985635321,4.292142969,4.582954798,3.154036173,2.896142577,3.430685285,3.229940408,4.745803861,4.244635115,3.288101579,4.915477602,3.564031327,4.62166696,3.958692571,4.49955556,3.728280015,4.296771429,4.599667956,3.178143796,3.116084857,4.179454426,4.518786537,3.740283487,2.845255481,3.237718815,4.222065688,2.409421709,2.941139806,2.915912333,2.588038168,3.921501273,3.989319146,3.181081706,4.082569468,2.376238092,4.75260512,2.849401748,4.898353245,2.592583241,3.786565824,3.909717538,3.770782287,3.037699614,3.79408021,3.80493584,3.601320867,4.217173196,3.996947811,3.864770726,4.025275806,3.891411226,3.917679226,4.255638734,3.798216711,4.205377634,4.124069286,3.639599439,3.560668303,3.506247403,3.463923762,3.610528446,4.205699481,3.368266938,5.322572248,3.72707909,3.786789962,3.598597831,3.822376276,4.258260211,4.074047089,4.016255388,4.354029454,4.034213589,3.89065311,4.088165428,3.992212191,3.767598955,3.791881812,3.652358632,4.057480204
27002_at,6.487879821,6.432358304,6.090576725,5.748697708,8.098974885,5.922501403,6.943163646,5.789490287,6.568359553,6.637448481,6.575028258,8.01166578,7.796841717,5.80787535,5.990086189,6.425063741,6.064883193,5.698600142,6.066699482,5.968500938,7.276619461,6.155877818,5.979343851,6.42393155,7.246090781,6.460762321,5.646712997,6.791696572,5.802419611,6.375440076,6.656689932,6.341957892,5.883890078,7.234426753,6.711555555,6.291085435,6.374054615,6.311045147,7.801344665,7.728687372,5.473036528,7.090803321,5.751204066,6.430683518,7.912126261,6.554446237,6.652398832,6.410366249,5.765315314,6.606752639,5.960762249,6.285807511,6.115356379,8.029699929,6.108495708,6.723194382,7.198824174,5.988893776,6.559186499,5.648474721,6.145362439,6.470202399,6.564737972,5.875322028,7.174521928,6.4209687,5.234767827,6.984222979,5.697338818,7.129267152,6.339655887,6.072959475,6.348279,6.281878562,5.646476577,7.519547314,5.107459341,7.116184864,7.261258641,7.094795594,6.113383798,6.81426395,5.999400475,5.246091419,6.979618388,7.396754731,6.696406621,6.479662209,6.178875315,5.617013072,7.202746656,7.357282308,6.39036122,6.215076466,6.002099468,6.089363265,5.576104143,7.423505622,6.495745928,5.647543724,6.300695532,5.683613298,6.566637864,6.198236193,6.275568915,7.302270093,7.88899578,7.413876692,7.76118992,6.348345976,6.21153445,6.663477028,5.85451226,6.301564831,6.179785854,6.683706322,6.415781795,6.482021303,6.417622873,6.311843658,6.379326018,6.362761767,5.849280697,6.075631218,5.67925873,6.695818365,6.627129927,6.423047885,6.322711728,6.321566744,5.962798977,6.72136332,6.641857741,6.583299515,6.349535092,6.052905568,5.422811612,5.526159952,6.29815145,6.243245912,5.702361545,6.019246623,6.587140725,6.370227137,6.468764732,5.70641187,5.68704909,6.097865069,6.197049941,6.045992812,6.911200465,6.514159191,6.332811245,6.65193345
728660_at,2.898547052,3.858575927,4.778207862,3.237885934,4.445378756,3.856404484,4.133719137,4.029723198,3.664434645,2.804006445,3.480900205,3.738201251,3.531154875,3.006270636,3.682719601,3.743130361,2.520031368,4.593942353,3.163172122,3.752331783,3.807140481,4.324950049,3.800707255,4.747400744,4.104306733,3.379214251,3.198232514,2.318130758,3.680868725,2.798052108,3.02306828,3.0346882,2.575907854,4.032513119,3.048280245,3.580921475,4.505995807,3.78414989,2.797357249,3.054629909,2.410920838,3.508045537,3.912818459,4.724889467,3.051147955,4.362318949,2.815142741,2.280992845,4.653335295,4.642773451,2.738548173,2.953477802,3.292459403,3.828762692,3.146984859,2.849442709,4.531382414,3.430671935,3.180188835,3.859188829,2.335189508,2.922395447,3.537852538,3.403559071,3.251410837,2.819543159,4.147320496,2.993226397,2.532906891,3.334068171,3.950157241,2.969389828,3.496905067,3.220745373,3.762192593,3.731232618,4.250716515,2.887486911,2.157512287,3.646465354,3.857832911,3.650681383,3.18875367,4.607740103,2.402460326,4.314322225,3.477514728,2.455961867,3.472507197,4.222164548,3.436892491,4.1318043,3.244817218,3.176526843,3.771606381,4.141896557,3.683554639,3.85536083,4.713199945,3.01399699,2.998609303,3.489161372,2.3981724,4.144099404,3.717173169,4.723190356,3.393592853,3.602951215,3.722434216,2.782668667,3.509431716,2.897341882,3.431812221,4.066047405,3.302538154,3.014168713,2.551504156,3.437828154,3.99631178,4.111521129,3.375508136,3.207952461,3.681604768,3.55709826,3.781359449,3.256228,3.806321803,3.631044095,3.558013488,3.944735977,3.750182807,3.586073399,3.825195746,3.336724616,3.786080278,3.990117879,4.005625085,3.648819877,3.626738377,3.858417062,3.505329823,3.714921142,3.543931727,3.407100532,3.675764584,4.072292453,3.595287957,3.609846176,3.736361556,3.917417995,2.909599429,3.650837092,3.524265117,3.793080802
693140_at,4.340400868,3.302570446,2.575917586,2.827713015,4.587334487,2.012260577,2.95154884,4.059808175,2.147660636,1.879463233,2.281199301,3.657732718,2.411414483,3.483986297,2.138813643,2.284082066,2.46122914,3.535963641,2.303724811,2.786661041,3.111021145,3.378014286,2.918124463,3.204096596,2.520376643,3.571244909,3.49066998,3.728019569,3.860952765,2.376317339,3.123160278,3.893754402,3.34301994,2.680307416,1.981324273,4.756253466,3.328784138,4.369451652,2.042879592,2.19769,1.6829372,3.611661754,1.841519807,3.83624426,2.398050343,3.868857121,2.518757112,2.949816666,3.874968329,2.509767507,2.358345661,4.179194836,3.590734202,1.862808128,2.6537435,2.993480049,3.171577595,3.442153779,1.717133425,4.116891248,3.683591789,2.446886152,3.404652904,2.99395324,2.744106623,2.171120328,3.405156104,4.300041223,2.679191232,2.598997307,2.969209981,2.15919271,3.723859466,1.74051859,3.397663897,3.592178667,3.168300667,2.015563641,2.695288998,2.496836195,3.148181187,3.842708272,1.425897219,2.366661702,2.244341156,3.834157594,2.075413003,4.347243744,2.358046236,4.082119609,4.206077325,2.293450949,3.04893366,4.229970522,2.462020615,2.425893332,2.775291173,2.575792685,2.935553858,3.053717854,4.402461533,2.635065803,2.329116441,2.43941147,2.394138523,4.332746959,2.074985002,4.302349817,3.850869837,2.555768208,3.882739609,1.69039454,3.550344186,2.52522484,3.048514678,3.006250409,3.595782702,2.312854907,3.085713256,2.606992199,2.455543268,2.740666818,2.775500765,2.806183738,2.556349471,2.765522573,3.484473826,3.454264201,3.184004857,2.650318983,2.508969158,3.270742446,2.593289487,2.620906591,2.22210441,2.421280499,2.343239342,2.489010127,2.586620857,2.682050265,2.423740153,2.85199937,2.391358132,2.713284254,2.77886537,2.597051501,3.059098674,2.241778257,2.464936468,2.232803734,3.309424112,2.653459225,2.80019623,2.809192476
64167_at,7.969370963,8.352815222,7.693147965,8.058042386,6.926892413,7.458790179,8.057250678,7.234826642,7.604436712,7.319730806,7.815942849,8.218981805,7.942729147,7.910935384,7.715491947,7.721907304,7.991543052,7.464128851,7.376195685,7.624350429,7.861699143,7.759184499,7.49052763,7.658981869,8.080372042,7.570707199,7.889115814,8.156956941,7.72158302,7.767204568,7.863542027,7.285162502,7.373934999,8.296359742,8.038903645,7.20017095,7.632452454,7.862370729,7.901678746,7.933164881,8.189082096,7.991006688,8.208663838,7.725397067,7.455441506,7.941079598,7.310102391,7.883408571,7.321618273,7.169772932,7.530834047,7.916306957,7.340502218,7.928343625,7.846307429,7.660304091,7.291716196,7.855402485,7.056615864,7.60220763,8.172913332,7.416167116,7.76524342,7.930217014,7.825345266,8.007936193,7.346551421,7.577327829,7.861428119,7.73238518,8.197274242,7.933854195,7.884195492,7.383912155,7.374452651,7.833188022,7.816064176,7.563920961,8.320891192,7.159024105,7.37931031,7.439343273,8.192804639,7.047606226,7.144621033,7.350115559,7.746879327,7.785872862,8.357965908,7.832255582,7.259668635,7.019951034,7.097334865,7.689817503,7.806377768,7.68619942,8.263948832,7.37563075,7.447303625,7.81956079,8.169886019,7.858904942,7.14969241,7.246218497,7.956447787,7.53804339,7.354901612,7.95412959,7.684687509,7.663112682,8.129472834,7.974386199,7.422349849,7.346934477,7.337007923,7.103875918,8.095430183,7.353320173,7.451877458,7.203038824,6.613723226,7.080669045,7.049093789,6.986622663,7.845941289,8.546542502,8.573472882,8.144639762,7.887493287,7.840179799,7.286179619,7.993266526,8.838386959,8.206505832,7.366813499,6.914474001,8.210374116,7.934231087,8.237644398,9.019170332,9.12209822,8.420014758,7.042197938,7.023738807,6.842702429,7.825073485,7.773560836,7.798961099,7.224205989,7.095144817,7.325759291,7.112063673,7.469056703,7.486348344
79056_at,6.874455714,6.783190877,6.8750632,6.795137969,7.198508548,7.339863389,7.710947798,7.339245947,7.358587146,7.680846007,6.832608603,7.287220605,6.740697704,7.253382083,7.169879152,6.757137729,6.425480492,6.611546854,7.258999486,7.041962692,7.428398947,7.096370842,6.861611691,6.863852172,6.976812071,7.256524367,6.601603597,7.527532185,6.49103835,7.211893122,7.095281757,7.194210661,7.433172798,7.341984834,7.411819243,7.16040221,7.247678523,7.066746463,7.31513557,7.196101205,6.997323004,7.072046791,6.732601962,6.771407183,6.875272687,6.749567493,6.576222215,7.056946648,7.170939235,6.843660551,7.268172645,6.572072967,6.769390275,7.260436165,7.498959088,7.355188833,7.432333934,6.755177816,7.179560198,6.128352152,7.536988801,7.176682293,6.753617346,7.526215433,7.15954684,7.802408131,7.218213124,7.563729154,7.66208729,7.092894196,7.337330537,6.884432616,7.670599128,7.038859989,7.71305363,7.436293197,6.810971557,7.044274521,6.922329482,7.083341033,7.333346048,7.443263554,7.494062629,6.596231801,7.180214519,7.117620122,6.853545957,7.580220435,7.1111048,7.1169304,7.006577968,7.395904566,7.08007144,6.711182568,7.058280663,7.598256352,6.839673318,7.234216141,6.986410809,7.267398303,6.907197453,7.415986354,7.208194757,7.46541358,6.628121693,7.104914529,7.386857614,7.243448659,6.941840638,7.187094275,7.006141098,7.265499479,6.894173165,6.585944319,7.231758147,7.028894759,6.540841613,7.28306805,7.072223133,7.218936481,7.014522809,6.716927192,6.501449022,6.524445008,6.737057226,7.632706871,8.022952042,7.231536608,6.723247593,7.45931503,6.740034386,7.118424079,8.052366958,7.690772043,6.027958823,6.275050665,6.269451012,6.505165654,6.442796461,6.323342102,6.366639914,6.521937631,7.075682575,7.248519042,7.244920017,6.573381604,6.744549953,6.243031376,6.921737444,6.890706267,7.724860632,6.752620395,6.755768844,6.84768653
102723828_at,3.995010999,4.63975549,5.799349325,4.682532062,4.470169252,3.900774378,4.491004908,3.977227128,3.41725317,4.863658155,3.853031901,5.374360423,3.63668575,3.523374453,3.485583462,3.537575015,4.365379636,4.126218114,3.67297955,3.857084413,4.002535878,3.683173888,4.087774993,5.399109456,4.294155372,3.965338341,4.702015716,4.557057904,4.169226014,3.784282624,3.936664237,4.108108451,5.066561451,5.675897534,3.764948524,4.893573968,5.07233429,3.635272933,3.932406655,3.985140533,3.501800001,5.010375383,3.493916505,3.635027227,3.972681607,3.810541312,4.529275642,4.793295467,3.315116707,4.52225014,4.870264463,3.899549576,3.51356306,5.1545495,3.789000228,3.589194303,4.060713973,4.460397119,4.666931287,4.060949309,3.827292201,3.647370893,4.82139259,4.820348435,4.167544628,4.219326894,3.623316714,3.438588183,3.653939009,3.107919989,3.817255765,4.359402059,4.078425786,4.12084279,3.88450095,4.014005792,5.242497666,3.979355806,3.396110127,3.554048378,4.587796268,4.070056895,4.650368492,4.492079609,3.606692694,3.669704059,4.995054919,4.795989207,4.635626442,5.35333516,3.742298147,3.716086512,4.550103045,5.453266505,3.929575792,3.547448568,4.814564509,3.669638978,3.954044542,3.596787769,3.496576038,4.323675022,4.129652195,4.666877862,3.606005505,3.487630126,3.954583078,4.048274818,4.611202624,3.770833351,4.171121463,4.555593586,3.95009479,4.337287732,3.967879929,4.232675482,4.535950377,4.071969806,4.570297307,5.461764366,3.888176594,4.07764555,3.996393404,3.894611757,4.479839997,3.933652554,5.132142794,4.072797522,4.266387792,4.367840679,3.955582136,4.059605575,4.431313138,4.097296623,5.916692139,4.757972674,4.213003779,3.911770438,4.031798645,4.055239494,4.137074669,4.010898192,4.18571611,3.810678867,4.002685136,3.942608577,3.970100243,3.954028407,4.095304088,3.969864168,3.943914478,4.584914008,4.095816103,4.362430344
100288486_at,7.576600513,7.403419884,8.041346178,7.148449022,7.919957434,7.319532835,7.603885649,7.477480952,7.585225999,8.209261384,7.192708182,7.357819311,6.910319599,7.685981526,7.81863165,8.146783746,6.819860329,7.801049381,7.556048959,8.576014855,7.948099559,7.789189779,7.294639962,7.974654082,7.309090305,6.966081523,7.535069448,7.173262592,7.970890971,8.036466632,7.749776657,7.768848905,7.796380372,7.575352062,7.213934066,7.884278675,8.313863335,7.187465442,7.77417758,7.505670448,7.645343912,7.924811718,7.51998405,7.309858235,7.957307755,7.268878835,8.417516292,7.949093378,7.856134515,7.693407537,7.927708698,7.827277679,7.899850043,8.289628605,8.400017927,7.520207064,7.883185075,7.195663979,7.527932776,7.728734498,8.292909379,7.539302036,7.580381322,7.214359812,7.001380399,7.138806314,7.970366887,8.558567642,7.641787702,8.499153835,7.725503879,7.881402044,7.900521415,7.706552783,7.238613678,7.241718439,8.122925469,7.849143735,8.527593051,8.077459576,7.753862717,7.493258291,8.167344993,8.153429112,7.21285795,7.745516341,7.943901347,7.32226245,8.12685266,7.040999521,7.712204046,7.633331568,6.998111261,8.383992584,7.604052536,7.305964802,7.622751226,8.110062012,7.161455456,7.654409348,7.438635217,8.008620436,8.125387822,7.85810811,7.624112806,7.684909894,7.312885038,7.14794671,7.660470911,8.362202006,7.81433612,7.089102397,8.165754411,7.60924802,8.277430505,8.589891335,8.897801991,8.377615066,8.085762222,8.464410232,6.579636581,8.955999495,8.58806032,8.380269141,7.304189419,6.822812706,7.304899105,7.38727255,7.393163177,7.123259184,6.561711092,6.70279424,8.633891208,8.47758805,7.120178843,6.167193359,9.472049867,9.506067555,9.787107612,5.718824659,5.718943684,8.701707992,7.074959958,6.788071333,7.03779296,8.844593047,8.888890452,8.650227727,7.234538454,7.286005863,6.542110843,8.759977828,7.692380411,7.234884432
5197_at,5.941101791,5.091847387,5.742649086,6.186922118,5.873494046,5.959766984,4.848380662,5.564925946,5.070888113,6.041700049,5.717331964,5.559777991,4.95463374,5.306650361,4.632898429,5.362897061,5.792814525,5.635175809,5.617371561,5.973301882,5.949806344,5.110150774,7.219605544,5.370820706,5.115977643,6.355590036,6.132549595,5.621604093,5.1630899,5.633287563,5.279404807,5.73681821,6.518295377,4.992308168,6.249917471,6.374435519,5.548253038,5.172642187,5.253991275,5.283700294,6.013035101,6.211458673,4.563338504,5.433713877,4.61009586,4.956841376,4.882492568,5.197509254,5.233933438,6.015049673,5.725427869,4.820587826,6.323455563,5.93597763,6.063235817,6.243650863,5.877904532,6.541617691,6.621383932,5.221971781,5.084458416,5.068850695,5.467438695,5.253533522,5.124722791,5.428851198,5.553478189,5.3730632,5.088708126,6.248992667,6.142574607,5.938267586,5.548577162,5.495990348,5.502505206,5.055597297,6.252234778,6.174839227,5.962241301,5.747496985,5.322757909,5.919881197,6.619854924,5.241874728,4.673734815,6.349234401,5.367948516,6.751226125,5.704187863,6.590851983,5.530306539,6.309299813,6.367143873,5.328636958,5.805534631,6.150574214,5.070358005,5.836183542,6.146620065,7.06017925,6.748587809,6.285198163,5.765115202,5.489257325,4.51022625,6.542220449,6.086469816,5.079299262,6.661032851,5.617607759,6.259106103,5.597491325,5.270334532,4.854925503,5.981674133,5.916170137,5.763628578,5.58210261,5.072821128,5.40388733,5.462798271,4.590976834,4.384985748,4.421973984,4.906029304,4.602837256,5.88235108,5.79789309,5.714484039,6.043136618,5.567908925,5.800143606,7.164526744,6.744238429,6.966376644,5.492099458,6.456780574,6.811474493,6.774975489,5.570573865,5.00293601,5.625131334,5.762097286,5.551399431,5.832249435,5.179939335,5.26843886,4.913573629,6.064866478,6.086297265,5.86674951,4.995746266,4.73804928,4.969199447
28516_at,4.486234986,6.352929404,4.1127266,4.910569445,2.784961068,5.233213365,4.396781705,4.852938275,3.663734719,3.250872744,4.962907172,4.5741542,4.911745965,4.867361438,5.379460138,5.00328175,4.412277558,3.741402162,5.189050934,4.625822427,4.218213178,4.52255237,4.773596468,3.751048896,4.279072027,3.128800425,3.986721105,4.655657277,4.53635504,4.039526441,5.326151685,4.004128451,3.900770342,3.981943709,4.022052371,3.143568857,4.667489754,5.287070646,5.089080507,7.336695425,4.068348193,5.311460035,4.105412216,3.778828896,4.558910656,4.51140351,4.417905559,4.846558225,3.55915102,4.767290263,4.501357977,5.166002356,4.1644254,3.878683671,3.995744896,4.465198651,4.274047398,4.639707805,4.533059027,4.698637605,5.109324422,4.554109049,5.558092219,5.098700067,4.767290263,4.649611335,3.857940658,4.037261219,5.066433504,3.467642972,5.006564842,3.877557868,4.172017199,5.582505538,4.953543175,4.865938307,4.050672654,3.404632185,4.072785157,5.052401673,5.000431663,5.416252563,4.533914878,4.488067426,5.071030815,3.682201328,4.028071138,3.81277608,3.968272318,5.259076392,3.9019714,5.460829016,3.788381886,3.412813114,5.15667181,3.992429754,3.814273163,3.623118691,4.014574606,3.867740993,4.718527999,4.11445692,3.999589406,4.443279768,6.067538429,4.064901576,4.335400615,5.867766333,4.635531938,4.199956068,4.388049515,3.447706633,4.517759998,4.429187771,4.624357972,4.583043639,4.250479652,4.106287076,4.485282606,4.61211856,4.490758376,4.333694715,4.811701973,4.562283592,4.390655688,4.404859123,4.926932116,4.700454535,4.815299893,4.933993732,4.40551002,4.216092275,4.198430272,4.848304238,4.920022692,4.572435389,4.557519067,4.602327014,4.378037453,5.140907739,4.8284316,5.062612136,4.127455174,4.779217399,3.901115925,4.553718438,4.606478623,4.516709998,4.437483159,4.517722159,4.669483149,3.767542509,4.554363899,4.487473324
284802_at,5.43868073,5.725553583,5.605459361,5.449582877,5.258842473,4.51156164,5.014085842,4.019118453,4.091930912,5.152276543,4.656574857,5.515078947,5.940215453,5.519661174,5.061784317,5.446943023,5.686931507,4.037405302,5.711966917,4.152841151,4.276349239,5.151016131,5.444798397,4.514244392,4.628310614,4.654739302,4.881545265,5.18250631,4.053075683,5.643533279,4.981890989,4.778314292,5.864634639,5.188593735,5.028489713,3.840188226,4.954841567,5.245119637,5.05827306,6.001781964,4.965065614,3.831651292,5.900952038,5.501425998,4.579557626,5.638041756,6.135222393,5.452664737,6.023403916,4.202132935,5.873058195,4.228213665,5.346944162,4.601396946,4.975048549,5.888638732,4.503052893,5.015621286,5.323613741,6.233296574,4.468534125,5.588880502,5.655549231,5.218974082,4.807677169,6.084304363,5.461706324,3.892040261,5.734757842,6.167471249,5.601614255,4.899947965,5.605372418,3.987587621,6.058691126,4.21602318,5.125167006,5.418897458,6.175910797,5.99805506,4.562843893,5.624356043,5.341243063,5.689460012,5.676476125,5.41102517,4.668825176,3.800802742,5.011024292,5.495429339,3.98403942,5.565976858,4.26108055,5.253277253,5.502507127,5.066712267,3.430284152,4.520405823,5.543335715,4.198478704,5.366070053,4.89860951,4.369217407,4.517400045,3.830394659,4.856249887,4.310960914,5.737616094,5.860260696,2.600915971,3.882263984,4.540273302,5.584308761,5.222870188,5.256731004,4.884823988,4.697117767,5.165420667,4.70336373,4.982303442,4.535304238,5.129802982,5.065991763,4.829434999,4.60651383,5.163573371,5.805331521,5.283653423,5.135097866,5.379236441,5.014080665,5.798305174,5.782792569,5.232939076,4.986136819,4.776756735,5.090233539,5.107222562,4.883667922,5.601650776,5.410415254,5.016683817,4.905825139,5.175617152,4.803938035,4.916901764,4.804125359,5.274677043,4.99024533,5.066389023,5.178142532,4.546363501,4.666215408,4.632837393
105369519_at,6.317783213,4.980580799,6.470387212,5.985283756,6.662949982,6.671852521,6.33148979,5.847731533,6.485031764,6.063294677,6.998531692,5.62937979,5.028745548,6.872715287,5.198481564,6.597502884,6.216701573,6.806721674,7.052412571,6.549002882,6.667903742,5.192516497,6.223608841,6.360691267,6.289839776,6.408282225,6.785365534,6.957360074,6.420447136,6.906874326,5.451178022,6.375361921,5.779897911,6.23189586,6.480732988,5.884517919,6.935468142,6.707475712,5.780419574,6.241928552,5.652726999,6.56781026,6.499326402,7.018009223,5.56744525,6.341588337,5.802353754,6.490824193,4.929250659,5.012757,6.574106357,5.523782165,4.867836169,6.94915037,6.530862838,5.356413288,5.584748392,5.516784242,5.007805914,6.400308191,6.855273632,5.842541812,6.42017195,6.700666144,6.760709607,7.039256625,6.12215317,6.14573542,6.559567174,6.470387212,6.527930421,6.222652768,5.829573225,6.66159178,6.610083864,6.76914023,6.555353593,6.730933474,5.788497946,6.923938587,5.472879761,6.528449791,6.464126254,6.738951917,4.769325705,6.90083779,5.572379279,5.274681022,4.986741251,6.219703119,6.933440674,7.014179744,5.9483154,5.519939414,6.560727897,6.98839578,6.402395695,6.510766363,6.555644222,6.500146642,7.033479302,7.068346009,5.15080134,7.284201018,6.479912234,6.49418956,4.396796657,6.912897386,6.447396289,6.925739412,5.125886799,6.4130528,7.055999401,5.916349292,6.247971109,6.181154793,5.701546656,6.058654646,6.380217046,6.836746344,5.956236831,6.03407371,6.417268622,5.784933245,6.066794076,5.686917814,7.162418383,6.640417236,6.545099884,6.454004245,5.62978563,5.84763108,7.16836952,6.265586725,6.327656773,5.45312526,5.797253368,5.583067309,5.98778149,5.273686791,5.465285852,5.683017531,7.253695642,7.456677311,7.49286741,5.950462702,5.81324699,5.142293385,6.310026971,5.419385514,5.975536818,6.345785819,6.143857321,6.000843497
389740_at,3.589910784,2.519460622,4.265075994,3.723581106,3.951473757,4.483779752,3.558620745,3.711121465,3.54045928,3.809304054,3.784408638,3.675826518,3.881572849,4.279143983,3.869046446,3.604066757,5.517621118,3.322020527,4.578329676,3.757014617,2.795160602,2.618140321,3.752910749,4.00077801,3.645847746,3.984486068,4.216050252,3.759429088,3.207631878,3.829256687,4.391515861,3.889537552,4.175014758,4.413499976,3.700148399,3.735560632,4.126573743,4.907960241,4.208199279,3.715272519,3.685859209,3.46912657,4.191343632,2.920788658,3.693116928,4.040611673,3.779465643,3.369948631,4.829010454,3.641979287,3.836223995,4.131904279,4.202772383,4.819933418,3.387048102,4.33589945,3.74391746,3.566047347,3.873813277,3.543400191,3.589491947,3.905536771,3.278219549,3.934254239,3.701689631,3.849012355,4.587441285,3.75120753,4.731856181,4.337717201,3.960147299,4.754196188,3.240149598,4.832080156,5.70373793,4.316006901,4.207387459,4.007390053,5.19372118,4.225564769,4.159578585,5.295244274,4.038784061,3.649936505,4.45429206,4.44933637,3.734914641,4.227660776,2.931202028,3.708776329,4.691072374,5.175977895,3.579489133,3.941106634,4.116620994,4.090120468,4.083448733,3.14590041,2.444791397,3.493592507,4.216583628,3.906482752,4.232905899,3.208218878,3.963092748,3.874150697,3.013086167,4.013008835,4.264574806,3.206253524,3.724148029,3.866021106,3.543395293,4.895509487,4.178477251,3.99986532,4.18640184,3.869652878,3.908930554,3.719808431,4.142046426,3.818708974,4.145175455,3.711023863,4.10800613,4.149278482,4.728773314,3.746427171,4.813292625,3.958479516,3.445561097,3.988266521,3.707768232,3.590522453,4.107805607,3.675031547,3.689621621,4.062513493,4.076002846,3.867738028,3.60845738,4.882198042,3.416994759,4.365039659,4.534906029,4.263961814,3.992469266,4.109628898,4.453461016,3.949601324,4.097868151,3.920280583,3.773579952,3.835957581
